date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:37:03	63759/63759	---M-Z	200	added ('OK')	text/html	etag:%22c80127-f90f-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/chart-sparkline.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/chart-sparkline.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:03	68259/68259	---M-Z	200	added ('OK')	text/html	etag:%22c80122-10aa3-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/chart-jquery-knob.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/chart-jquery-knob.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:04	59147/59147	---M-Z	200	added ('OK')	text/html	etag:%22c81138-e70b-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/map-jvectormap.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/map-jvectormap.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:04	119675/119675	---M-Z	200	added ('OK')	text/html	etag:%22c80077-1d37b-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/widgets.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/widgets.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:05	3765/3765	---M-Z	200	added ('OK')	text/html	etag:%22c81142-eb5-5825fc12cdc80-gzip%22	http://puffintheme.com/demo/oculux/html/page-login2.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-login2.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:05	3184/3184	---M-Z	200	added ('OK')	text/html	etag:%22c8119f-c70-5820e0de7c780-gzip%22	http://puffintheme.com/demo/oculux/html/page-register.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-register.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:05	2975/2975	---M-Z	200	added ('OK')	text/html	etag:%22c8113d-b9f-5820e0de7c780-gzip%22	http://puffintheme.com/demo/oculux/html/page-forgot-password.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-forgot-password.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:06	2822/2822	---M-Z	200	added ('OK')	text/html	etag:%22c81139-b06-5820e0de7c780-gzip%22	http://puffintheme.com/demo/oculux/html/page-404.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-404.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:06	2446/2446	---M-Z	200	added ('OK')	text/html	etag:%22c81143-98e-5825fd0e92e80-gzip%22	http://puffintheme.com/demo/oculux/html/page-maintenance.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-maintenance.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:07	60888/60888	---M-Z	200	added ('OK')	text/html	etag:%22c8113a-edd8-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/page-blank.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-blank.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:07	77370/77370	---M-Z	200	added ('OK')	text/html	etag:%22c811a4-12e3a-5841b654bc080-gzip%22	http://puffintheme.com/demo/oculux/html/page-user-list.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-user-list.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:07	63648/63648	---M-Z	200	added ('OK')	text/html	etag:%22c811a2-f8a0-5841b45778f00-gzip%22	http://puffintheme.com/demo/oculux/html/page-testimonials.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-testimonials.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:08	71266/71266	---M-Z	200	added ('OK')	text/html	etag:%22c811a0-11662-5842e4e629980-gzip%22	http://puffintheme.com/demo/oculux/html/page-search-results.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-search-results.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:08	63105/63105	---M-Z	200	added ('OK')	text/html	etag:%22c8113e-f681-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/page-gallery.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-gallery.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:09	62274/62274	---M-Z	200	added ('OK')	text/html	etag:%22c81155-f342-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/page-pricing.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-pricing.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:10	5388/5388	---M-Z	200	added ('OK')	text/html	etag:%22c8113c-150c-5825fedff7880-gzip%22	http://puffintheme.com/demo/oculux/html/page-coming-soon.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-coming-soon.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:10	52919/52919	---M-Z	200	added ('OK')	text/html	etag:%22c811c1-ceb7-58681396e8200-gzip%22	http://puffintheme.com/demo/oculux/documentation/index.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/documentation/index.html	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:10	9059/9059	---M--	200	added ('OK')	image/jpeg	etag:%22c800d7-2363-5764f4152e980%22	http://puffintheme.com/demo/oculux/assets/images/sm/avatar1.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/sm/avatar1.jpg	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:14	6468/6468	---M--	200	added ('OK')	application/javascript	etag:%22c81197-1944-585339bd7f100%22	http://puffintheme.com/demo/oculux/html/assets/bundles/mainscripts.bundle.js	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/bundles/mainscripts.bundle.js	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:15	1203/1203	---M--	200	added ('OK')	application/javascript	etag:%22c81147-4b3-5818f0a9e3480%22	http://puffintheme.com/demo/oculux/html/assets/js/index.js	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/js/index.js	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:24	77589/77589	---M--	200	added ('OK')	application/javascript	etag:%22c81199-12f15-585339bd7f100%22	http://puffintheme.com/demo/oculux/html/assets/bundles/vendorscripts.bundle.js	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/bundles/vendorscripts.bundle.js	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:33	163992/163992	---M--	200	added ('OK')	application/javascript	etag:%22c81195-28098-585339bb96c80%22	http://puffintheme.com/demo/oculux/html/assets/bundles/libscripts.bundle.js	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/bundles/libscripts.bundle.js	(from http://puffintheme.com/demo/oculux/html/index.html)
09:37:42	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c80db9-2876e-54ff6940d4500%22	http://puffintheme.com/demo/oculux/assets/vendor/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://puffintheme.com/demo/oculux/assets/vendor/font-awesome/css/font-awesome.min.css)
09:37:46	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%22c80dbd-12d68-54ff6940d4500%22	http://puffintheme.com/demo/oculux/assets/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://puffintheme.com/demo/oculux/assets/vendor/font-awesome/css/font-awesome.min.css)
09:37:50	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c80db9-2876e-54ff6940d4500%22	http://puffintheme.com/demo/oculux/assets/vendor/font-awesome/fonts/fontawesome-webfont.eot?	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/vendor/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://puffintheme.com/demo/oculux/assets/vendor/font-awesome/css/font-awesome.min.css)
09:37:56	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%22c80dba-6c7db-54ff6940d4500%22	http://puffintheme.com/demo/oculux/assets/vendor/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://puffintheme.com/demo/oculux/assets/vendor/font-awesome/css/font-awesome.min.css)
09:38:02	98024/98024	---M--	200	added ('OK')	font/woff	etag:%22c80dbc-17ee8-54ff6940d4500%22	http://puffintheme.com/demo/oculux/assets/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://puffintheme.com/demo/oculux/assets/vendor/font-awesome/css/font-awesome.min.css)
09:38:02	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c81157-8aba-523343448a180%22	http://puffintheme.com/demo/oculux/html/assets/fonts/simple-Line-Icons.eot	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/fonts/simple-Line-Icons.eot	(from http://puffintheme.com/demo/oculux/html/assets/css/site.min.css)
09:38:08	337328/337328	---M--	200	added ('OK')	application/javascript	etag:%22c8118a-525b0-585339c14fa00%22	http://puffintheme.com/demo/oculux/html/assets/bundles/c3.bundle.js	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/bundles/c3.bundle.js	(from http://puffintheme.com/demo/oculux/html/index.html)
09:38:11	35304/35304	---M--	200	added ('OK')	font/ttf	etag:%22c81159-89e8-523343448a180%22	http://puffintheme.com/demo/oculux/html/assets/fonts/simple-Line-Icons.ttf	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/fonts/simple-Line-Icons.ttf	(from http://puffintheme.com/demo/oculux/html/assets/css/site.min.css)
09:38:15	180772/180772	---M--	200	added ('OK')	image/svg+xml	etag:%22c81158-2c224-523343448a180%22	http://puffintheme.com/demo/oculux/html/assets/fonts/simple-Line-Icons.svg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/fonts/simple-Line-Icons.svg	(from http://puffintheme.com/demo/oculux/html/assets/css/site.min.css)
09:38:15	59324/59324	---M--	200	added ('OK')	font/woff	etag:%22c8115a-e7bc-523343448a180%22	http://puffintheme.com/demo/oculux/html/assets/fonts/simple-Line-Icons.woff	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/fonts/simple-Line-Icons.woff	(from http://puffintheme.com/demo/oculux/html/assets/css/site.min.css)
09:38:19	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22c80dbb-286ac-54ff6940d4500%22	http://puffintheme.com/demo/oculux/assets/vendor/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://puffintheme.com/demo/oculux/assets/vendor/font-awesome/css/font-awesome.min.css)
09:38:19	42175/42175	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c8115b-a4bf-5233434672600%22	http://puffintheme.com/demo/oculux/html/assets/fonts/weathericons-regular-webfont.eot	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/fonts/weathericons-regular-webfont.eot	(from http://puffintheme.com/demo/oculux/html/assets/css/site.min.css)
09:38:22	42175/42175	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c8115b-a4bf-5233434672600%22	http://puffintheme.com/demo/oculux/html/assets/fonts/weathericons-regular-webfont.eot?	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/fonts/weathericons-regular-webfontd41d.eot	(from http://puffintheme.com/demo/oculux/html/assets/css/site.min.css)
09:38:24	159314/159314	---M--	200	added ('OK')	image/svg+xml	etag:%22c8115c-26e52-5233434672600%22	http://puffintheme.com/demo/oculux/html/assets/fonts/weathericons-regular-webfont.svg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/fonts/weathericons-regular-webfont.svg	(from http://puffintheme.com/demo/oculux/html/assets/css/site.min.css)
09:38:24	48376/48376	---M--	200	added ('OK')	font/woff	etag:%22c8115e-bcf8-5233434672600%22	http://puffintheme.com/demo/oculux/html/assets/fonts/weathericons-regular-webfont.woff	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/fonts/weathericons-regular-webfont.woff	(from http://puffintheme.com/demo/oculux/html/assets/css/site.min.css)
09:38:25	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2026%20May%202019%2002:38:23%20GMT	http://puffintheme.com/demo/oculux/html/assets/images/image-gallery/13.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/images/image-gallery/13.7d.delayed	(from http://puffintheme.com/demo/oculux/html/assets/css/site.min.css)
09:38:25	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2026%20May%202019%2002:38:26%20GMT	http://puffintheme.com/demo/oculux/html/assets/images/image-gallery/2.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/images/image-gallery/2.jpg	(from http://puffintheme.com/demo/oculux/html/assets/css/site.min.css)
09:38:27	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2026%20May%202019%2002:38:27%20GMT	http://puffintheme.com/demo/oculux/assets/images/flag/ZZ.svg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/flag/ZZ.80.delayed	(from http://puffintheme.com/demo/oculux/assets/images/flag/arabia.svg)
09:38:29	84188/84188	---M--	200	added ('OK')	font/ttf	etag:%22c8115d-148dc-5233434672600%22	http://puffintheme.com/demo/oculux/html/assets/fonts/weathericons-regular-webfont.ttf	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/fonts/weathericons-regular-webfont.ttf	(from http://puffintheme.com/demo/oculux/html/assets/css/site.min.css)
09:38:31	24870/24870	---M--	200	added ('OK')	image/jpeg	etag:%22c800c2-6126-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/7.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/7.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:32	46935/46935	---M--	200	added ('OK')	image/jpeg	etag:%22c800b7-b757-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/10.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/10.jpg	(from http://puffintheme.com/demo/oculux/html/assets/css/site.min.css)
09:38:32	7929/7929	---M--	200	added ('OK')	image/png	etag:%22c800dd-1ef9-5764f44c7ec00%22	http://puffintheme.com/demo/oculux/assets/images/user-small.png	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/user-small.png	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:33	35235/35235	---M--	200	added ('OK')	image/jpeg	etag:%22c800c3-89a3-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/8.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/8.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:40	67388/67388	---M--	200	added ('OK')	image/jpeg	etag:%22c800c4-1073c-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/9.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/9.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:41	56714/56714	---M--	200	added ('OK')	image/jpeg	etag:%22c800bd-dd8a-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/2.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/2.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:41	57459/57459	---M--	200	added ('OK')	image/jpeg	etag:%22c800be-e073-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/3.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/3.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:43	64358/64358	---M--	200	added ('OK')	image/jpeg	etag:%22c800bf-fb66-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/4.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/4.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:46	41916/41916	---M--	200	added ('OK')	image/jpeg	etag:%22c800c0-a3bc-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/5.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/5.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:48	2114/2114	---M--	200	added ('OK')	image/jpeg	etag:%22c800e2-842-5764f431cad00%22	http://puffintheme.com/demo/oculux/assets/images/xs/avatar10.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/xs/avatar10.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:49	2245/2245	---M--	200	added ('OK')	image/jpeg	etag:%22c800f0-8c5-5764f431cad00%22	http://puffintheme.com/demo/oculux/assets/images/xs/avatar4.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/xs/avatar4.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:49	2397/2397	---M--	200	added ('OK')	image/jpeg	etag:%22c800f5-95d-5764f431cad00%22	http://puffintheme.com/demo/oculux/assets/images/xs/avatar7.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/xs/avatar7.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:51	2486/2486	---M--	200	added ('OK')	image/jpeg	etag:%22c800f6-9b6-5764f431cad00%22	http://puffintheme.com/demo/oculux/assets/images/xs/avatar8.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/xs/avatar8.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:54	87719/87719	---M--	200	added ('OK')	image/jpeg	etag:%22c800c1-156a7-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/6.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/6.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:58	98303/98303	---M--	200	added ('OK')	image/jpeg	etag:%22c800b9-17fff-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/12.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/12.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:38:59	113924/113924	---M--	200	added ('OK')	image/jpeg	etag:%22c800b8-1bd04-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/11.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/11.jpg	(from http://puffintheme.com/demo/oculux/html/page-social.html)
09:39:08	49821/49821	---M--	200	added ('OK')	image/jpeg	etag:%22c800b6-c29d-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/1.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/1.jpg	(from http://puffintheme.com/demo/oculux/html/page-news.html)
09:39:21	74108/74108	---M--	200	added ('OK')	image/jpeg	etag:%22c800bc-1217c-574d0c47b7c80%22	http://puffintheme.com/demo/oculux/assets/images/image-gallery/15.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/image-gallery/15.jpg	(from http://puffintheme.com/demo/oculux/html/page-news.html)
09:39:37	292026/292026	---M--	200	added ('OK')	image/jpeg	etag:%22c800c8-474ba-57ad6c51aa100%22	http://puffintheme.com/demo/oculux/assets/images/news/news1.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/news/news1.jpg	(from http://puffintheme.com/demo/oculux/html/page-news.html)
09:39:40	256894/256894	---M--	200	added ('OK')	image/jpeg	etag:%22c800cc-3eb7e-57ad6cd545780%22	http://puffintheme.com/demo/oculux/assets/images/news/news4.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/news/news4.jpg	(from http://puffintheme.com/demo/oculux/html/page-news.html)
09:39:55	106415/106415	---M--	200	added ('OK')	image/jpeg	etag:%22c800c9-19faf-5764f3eb38680%22	http://puffintheme.com/demo/oculux/assets/images/news/news10.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/news/news10.jpg	(from http://puffintheme.com/demo/oculux/html/page-news.html)
09:40:09	468534/468534	---M--	200	added ('OK')	image/jpeg	etag:%22c800ca-72636-57ad6c62d4980%22	http://puffintheme.com/demo/oculux/assets/images/news/news2.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/news/news2.jpg	(from http://puffintheme.com/demo/oculux/html/page-news.html)
09:40:09	79691/79691	---M--	200	added ('OK')	image/jpeg	etag:%22c800cd-1374b-57ad6d7b35f00%22	http://puffintheme.com/demo/oculux/assets/images/news/news5.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/news/news5.jpg	(from http://puffintheme.com/demo/oculux/html/page-news.html)
09:40:16	347108/347108	---M--	200	added ('OK')	image/jpeg	etag:%22c800ce-54be4-57ad6d888fe80%22	http://puffintheme.com/demo/oculux/assets/images/news/news6.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/news/news6.jpg	(from http://puffintheme.com/demo/oculux/html/page-news.html)
09:40:31	320370/320370	---M--	200	added ('OK')	image/jpeg	etag:%22c800d1-4e372-57ad6ef2f5580%22	http://puffintheme.com/demo/oculux/assets/images/news/news9.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/news/news9.jpg	(from http://puffintheme.com/demo/oculux/html/page-news.html)
09:40:32	24861/24861	---M--	200	added ('OK')	text/css	etag:%22c80e48-611d-574c977fef780%22	http://puffintheme.com/demo/oculux/assets/vendor/light-gallery/css/lightgallery.css	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/vendor/light-gallery/css/lightgallery.css	(from http://puffintheme.com/demo/oculux/html/page-blog.html)
09:40:33	60408/60408	---M-Z	200	added ('OK')	text/html	etag:%22c81364-ebf8-587340a5aab42-gzip%22	http://puffintheme.com/demo/oculux/html/page-blog-post.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/page-blog-post.html	(from http://puffintheme.com/demo/oculux/html/page-blog.html)
09:40:34	59442/59442	---M-Z	200	added ('OK')	text/html	etag:%22c80112-e832-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/app-compose.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/app-compose.html	(from http://puffintheme.com/demo/oculux/html/app-inbox.html)
09:40:35	60706/60706	---M-Z	200	added ('OK')	text/html	etag:%22c80116-ed22-583f281e2c500-gzip%22	http://puffintheme.com/demo/oculux/html/app-inbox-detail.html	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/app-inbox-detail.html	(from http://puffintheme.com/demo/oculux/html/app-inbox.html)
09:40:36	16069/16069	---M--	200	added ('OK')	text/css	etag:%22c80dc2-3ec5-56b4f82681180%22	http://puffintheme.com/demo/oculux/assets/vendor/fullcalendar/fullcalendar.min.css	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/vendor/fullcalendar/fullcalendar.min.css	(from http://puffintheme.com/demo/oculux/html/app-calendar.html)
09:40:38	8504/8504	---M--	200	added ('OK')	image/jpeg	etag:%22c800d9-2138-5764f4152e980%22	http://puffintheme.com/demo/oculux/assets/images/sm/avatar3.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/sm/avatar3.jpg	(from http://puffintheme.com/demo/oculux/html/app-calendar.html)
09:40:54	272469/272469	---M--	200	added ('OK')	image/jpeg	etag:%22c800d0-42855-57ad6e4193300%22	http://puffintheme.com/demo/oculux/assets/images/news/news8.jpg	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/images/news/news8.jpg	(from http://puffintheme.com/demo/oculux/html/page-news.html)
09:40:56	2391/2391	---M--	200	added ('OK')	application/javascript	etag:%22c81160-957-573fe988fc680%22	http://puffintheme.com/demo/oculux/html/assets/js/pages/calendar.js	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/js/pages/calendar.js	(from http://puffintheme.com/demo/oculux/html/app-calendar.html)
09:40:57	21154/21154	---M--	200	added ('OK')	text/css	etag:%22c8015e-52a2-54ff6940d4500%22	http://puffintheme.com/demo/oculux/assets/vendor/bootstrap-datepicker/css/bootstrap-datepicker3.min.css	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/vendor/bootstrap-datepicker/css/bootstrap-datepicker3.min.css	(from http://puffintheme.com/demo/oculux/html/page-profile.html)
09:41:03	34172/34172	---M--	200	added ('OK')	application/javascript	etag:%22c80163-857c-54ff6940d4500%22	http://puffintheme.com/demo/oculux/assets/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from http://puffintheme.com/demo/oculux/html/page-profile.html)
09:41:04	5034/5034	---M--	200	added ('OK')	text/css	etag:%22c80dd6-13aa-55db7551e4a00%22	http://puffintheme.com/demo/oculux/assets/vendor/jquery-datatable/dataTables.bootstrap4.min.css	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/vendor/jquery-datatable/dataTables.bootstrap4.min.css	(from http://puffintheme.com/demo/oculux/html/page-invoices.html)
09:41:05	6635/6635	---M--	200	added ('OK')	text/css	etag:%22c80e3a-19eb-53517a945d800%22	http://puffintheme.com/demo/oculux/assets/vendor/jvectormap/jquery-jvectormap-2.0.3.css	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/assets/vendor/jvectormap/jquery-jvectormap-2.0.3.css	(from http://puffintheme.com/demo/oculux/html/index4.html)
09:41:08	10600/10600	---M--	200	added ('OK')	application/javascript	etag:%22c81194-2968-585339c520300%22	http://puffintheme.com/demo/oculux/html/assets/bundles/knob.bundle.js	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/bundles/knob.bundle.js	(from http://puffintheme.com/demo/oculux/html/index4.html)
09:41:17	51904/51904	---M--	200	added ('OK')	application/javascript	etag:%22c8118d-cac0-585339c8f0c00%22	http://puffintheme.com/demo/oculux/html/assets/bundles/flotscripts.bundle.js	D:/My%20Web%20Sites/oculux/puffintheme.com/demo/oculux/html/assets/bundles/flotscripts.bundle.js	(from http://puffintheme.com/demo/oculux/html/index4.html)
